Linux 6.16.0-1002-asahi-arm (onosendai) 	03/20/2026 	_aarch64_	(10 CPU)

10:28:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:38 AM    7    3.52    0.00    1.01    2.01    0.00    0.00    0.00    0.00    0.00   93.47
10:35:38 AM    8    5.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
10:35:38 AM    9    1.51    0.00    1.51   96.98    0.00    0.00    0.00    0.00    0.00    0.00

10:35:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:40 AM  all    2.36    0.00    0.80   28.92    0.00    0.00    0.00    0.00    0.00   67.92
10:35:40 AM    0    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:35:40 AM    1    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:35:40 AM    2    1.01    0.00    0.50   98.49    0.00    0.00    0.00    0.00    0.00    0.00
10:35:40 AM    3    6.50    0.00    1.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00
10:35:40 AM    4    7.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.50
10:35:40 AM    5    1.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:35:40 AM    6    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:35:40 AM    7    1.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:35:40 AM    8    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:35:40 AM    9    1.01    0.00    0.50   98.49    0.00    0.00    0.00    0.00    0.00    0.00

10:35:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:42 AM  all    1.75    0.00    0.65   29.07    0.00    0.00    0.00    0.00    0.00   68.52
10:35:42 AM    0    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:35:42 AM    1    0.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:35:42 AM    2    1.00    0.00    1.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:42 AM    3    5.05    0.00    0.51   94.44    0.00    0.00    0.00    0.00    0.00    0.00
10:35:42 AM    4    6.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.50
10:35:42 AM    5    1.00    0.00    0.50    0.50    0.00    0.00    0.00    0.00    0.00   98.00
10:35:42 AM    6    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:35:42 AM    7    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:35:42 AM    8    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:35:42 AM    9    1.00    0.00    1.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00

10:35:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:44 AM  all    2.06    0.00    0.70   28.92    0.00    0.05    0.00    0.00    0.00   68.27
10:35:44 AM    0    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:35:44 AM    1    1.01    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   96.98
10:35:44 AM    2    1.50    0.00    1.50   89.50    0.00    0.00    0.00    0.00    0.00    7.50
10:35:44 AM    3    5.47    0.00    1.00   93.53    0.00    0.00    0.00    0.00    0.00    0.00
10:35:44 AM    4    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.95
10:35:44 AM    5    1.51    0.00    0.50    1.01    0.00    0.00    0.00    0.00    0.00   96.98
10:35:44 AM    6    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:35:44 AM    7    1.49    0.00    0.50    2.49    0.00    0.50    0.00    0.00    0.00   95.02
10:35:44 AM    8    1.00    0.00    0.50    2.50    0.00    0.00    0.00    0.00    0.00   96.00
10:35:44 AM    9    1.01    0.00    0.50   98.49    0.00    0.00    0.00    0.00    0.00    0.00

10:35:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:46 AM  all    2.01    0.00    0.70   19.65    0.00    0.00    0.00    0.00    0.00   77.64
10:35:46 AM    0    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:35:46 AM    1    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:35:46 AM    2    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:35:46 AM    3    1.01    0.00    0.50   98.49    0.00    0.00    0.00    0.00    0.00    0.00
10:35:46 AM    4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:35:46 AM    5    6.97    0.00    0.50    0.50    0.00    0.00    0.00    0.00    0.00   92.04
10:35:46 AM    6    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:35:46 AM    7    4.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.50
10:35:46 AM    8    2.51    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:35:46 AM    9    1.51    0.00    0.50   97.99    0.00    0.00    0.00    0.00    0.00    0.00

10:35:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:48 AM  all    1.75    0.00    0.50   19.80    0.00    0.00    0.00    0.00    0.00   77.94
10:35:48 AM    0    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:35:48 AM    1    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:35:48 AM    2    1.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:35:48 AM    3    1.00    0.00    1.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:48 AM    4    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:35:48 AM    5    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:35:48 AM    6    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:35:48 AM    7    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:35:48 AM    8   10.05    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.94
10:35:48 AM    9    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00

10:35:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:50 AM  all    2.05    0.00    0.60   19.72    0.00    0.00    0.00    0.00    0.00   77.63
10:35:50 AM    0    0.51    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:35:50 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:35:50 AM    2    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:35:50 AM    3    1.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    0.00
10:35:50 AM    4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.01
10:35:50 AM    5    1.49    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.01
10:35:50 AM    6    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:35:50 AM    7    2.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:35:50 AM    8   11.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   88.50
10:35:50 AM    9    1.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    0.00

10:35:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:52 AM  all    2.31    0.00    0.60   19.56    0.00    0.00    0.00    0.00    0.00   77.53
10:35:52 AM    0    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:35:52 AM    1    5.53    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   93.97
10:35:52 AM    2    1.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:35:52 AM    3    2.01    0.00    0.50   97.49    0.00    0.00    0.00    0.00    0.00    0.00
10:35:52 AM    4    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:35:52 AM    5    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:35:52 AM    6    1.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:35:52 AM    7    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:35:52 AM    8    7.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.50
10:35:52 AM    9    1.00    0.00    1.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00

10:35:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:54 AM  all    2.41    0.00    0.91   18.91    0.00    0.00    0.00    0.00    0.00   77.77
10:35:54 AM    0    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:35:54 AM    1    1.01    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:35:54 AM    2    5.53    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   93.47
10:35:54 AM    3    9.00    0.00    1.00   90.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:54 AM    4    5.05    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   93.94
10:35:54 AM    5    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:35:54 AM    6    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:35:54 AM    7    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:35:54 AM    8    1.01    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.48
10:35:54 AM    9    0.51    0.00    0.51   98.99    0.00    0.00    0.00    0.00    0.00    0.00

10:35:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:56 AM  all    3.72    0.00    1.06   17.71    0.00    0.05    0.00    0.00    0.00   77.46
10:35:56 AM    0    5.03    0.00    2.51    7.54    0.00    0.00    0.00    0.00    0.00   84.92
10:35:56 AM    1    2.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:35:56 AM    2    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96
10:35:56 AM    3    5.05    0.00    1.01   58.08    0.00    0.00    0.00    0.00    0.00   35.86
10:35:56 AM    4    2.51    0.00    0.50    1.51    0.00    0.00    0.00    0.00    0.00   95.48
10:35:56 AM    5    7.07    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.92
10:35:56 AM    6    1.52    0.00    0.51   20.71    0.00    0.00    0.00    0.00    0.00   77.27
10:35:56 AM    7    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:35:56 AM    8    4.52    0.00    1.01    3.02    0.00    0.00    0.00    0.00    0.00   91.46
10:35:56 AM    9    5.47    0.00    1.49   85.57    0.00    0.50    0.00    0.00    0.00    6.97

10:35:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:58 AM  all    2.97    0.00    0.86   15.95    0.00    0.00    0.00    0.00    0.00   80.23
10:35:58 AM    0    2.02    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   96.46
10:35:58 AM    1    0.51    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.48
10:35:58 AM    2    2.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.50
10:35:58 AM    3    2.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:35:58 AM    4    2.01    0.00    1.01    0.50    0.00    0.00    0.00    0.00    0.00   96.48
10:35:58 AM    5    2.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:35:58 AM    6    2.01    0.00    0.50   85.43    0.00    0.00    0.00    0.00    0.00   12.06
10:35:58 AM    7    1.51    0.00    0.50   46.23    0.00    0.00    0.00    0.00    0.00   51.76
10:35:58 AM    8    3.52    0.00    0.50   10.55    0.00    0.00    0.00    0.00    0.00   85.43
10:35:58 AM    9   11.56    0.00    1.01   16.58    0.00    0.00    0.00    0.00    0.00   70.85

10:35:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:00 AM  all    2.16    0.00    0.75   19.78    0.00    0.00    0.00    0.00    0.00   77.31
10:36:00 AM    0    9.05    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   89.45
10:36:00 AM    1    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:36:00 AM    2    1.00    0.00    0.50   57.00    0.00    0.00    0.00    0.00    0.00   41.50
10:36:00 AM    3    1.01    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.48
10:36:00 AM    4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:36:00 AM    5    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:36:00 AM    6    1.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:00 AM    7    1.01    0.00    0.51   41.92    0.00    0.00    0.00    0.00    0.00   56.57
10:36:00 AM    8    0.51    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:00 AM    9    5.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.50

10:36:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:02 AM  all    1.91    0.00    0.60   19.68    0.00    0.00    0.00    0.00    0.00   77.81
10:36:02 AM    0    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:36:02 AM    1   14.14    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   84.85
10:36:02 AM    2    1.50    0.00    0.50   98.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:02 AM    3    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:36:02 AM    4    0.51    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:02 AM    5    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:02 AM    6    0.51    0.00    0.51   98.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:02 AM    7    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:36:02 AM    8    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:36:02 AM    9    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99

10:36:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:04 AM  all    1.76    0.00    0.50   19.82    0.00    0.00    0.00    0.00    0.00   77.92
10:36:04 AM    0    7.54    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.46
10:36:04 AM    1    4.04    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   95.45
10:36:04 AM    2    0.50    0.00    0.50   98.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:04 AM    3    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:36:04 AM    4    1.01    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   98.49
10:36:04 AM    5    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.01
10:36:04 AM    6    1.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:04 AM    7    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:04 AM    8    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:36:04 AM    9    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99

10:36:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:06 AM  all    1.96    0.00    0.60   19.76    0.00    0.05    0.00    0.00    0.00   77.63
10:36:06 AM    0   12.56    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   85.93
10:36:06 AM    1    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:36:06 AM    2    0.50    0.00    0.50   98.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:06 AM    3    0.50    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.49
10:36:06 AM    4    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:36:06 AM    5    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:36:06 AM    6    1.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:06 AM    7    2.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:36:06 AM    8    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:36:06 AM    9    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99

10:36:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:08 AM  all    1.70    0.00    0.60   19.85    0.00    0.00    0.00    0.00    0.00   77.84
10:36:08 AM    0   13.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   86.00
10:36:08 AM    1    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:36:08 AM    2    0.00    0.00    1.00   99.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:08 AM    3    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:08 AM    4    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:08 AM    5    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:08 AM    6    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:08 AM    7    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.51
10:36:08 AM    8    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:08 AM    9    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99

10:36:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:10 AM  all    2.41    0.00    0.45   19.77    0.00    0.00    0.00    0.00    0.00   77.37
10:36:10 AM    0    8.08    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   91.41
10:36:10 AM    1    9.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   90.50
10:36:10 AM    2    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:10 AM    3    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:36:10 AM    4    1.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:36:10 AM    5    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:36:10 AM    6    0.50    0.00    0.50   98.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:10 AM    7    0.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.49
10:36:10 AM    8    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:36:10 AM    9    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50

10:36:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:12 AM  all    3.17    0.00    1.16   19.45    0.00    0.00    0.00    0.00    0.00   76.23
10:36:12 AM    0   10.55    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.44
10:36:12 AM    1   12.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   86.36
10:36:12 AM    2    1.50    0.00    2.00   96.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:12 AM    3    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:36:12 AM    4    1.51    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:36:12 AM    5    1.01    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:36:12 AM    6    1.50    0.00    1.50   97.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:12 AM    7    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:36:12 AM    8    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:36:12 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:36:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:14 AM  all    1.40    0.00    0.40   18.96    0.00    0.00    0.00    0.00    0.00   79.24
10:36:14 AM    0    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:36:14 AM    1    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:36:14 AM    2    8.59    0.00    0.51   90.91    0.00    0.00    0.00    0.00    0.00    0.00
10:36:14 AM    3    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:14 AM    4    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:14 AM    5    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:36:14 AM    6    0.50    0.00    0.50   98.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:14 AM    7    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:36:14 AM    8    0.50    0.00    0.50    0.50    0.00    0.00    0.00    0.00    0.00   98.50
10:36:14 AM    9    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99

10:36:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:16 AM  all    3.52    0.00    1.01   20.36    0.00    0.00    0.00    0.00    0.00   75.11
10:36:16 AM    0    2.01    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   96.48
10:36:16 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:16 AM    2   13.57    0.00    1.01   85.43    0.00    0.00    0.00    0.00    0.00    0.00
10:36:16 AM    3    4.02    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   95.48
10:36:16 AM    4    1.52    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.47
10:36:16 AM    5    2.53    0.00    1.01    1.52    0.00    0.00    0.00    0.00    0.00   94.95
10:36:16 AM    6    3.00    0.00    1.00   96.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:16 AM    7    2.02    0.00    1.01    8.59    0.00    0.00    0.00    0.00    0.00   88.38
10:36:16 AM    8    2.50    0.00    1.00   11.50    0.00    0.00    0.00    0.00    0.00   85.00
10:36:16 AM    9    3.52    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   94.97

10:36:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:18 AM  all    3.45    0.00    1.05   36.94    0.00    0.00    0.00    0.00    0.00   58.56
10:36:18 AM    0    3.52    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   95.98
10:36:18 AM    1    1.51    0.00    1.01    6.53    0.00    0.00    0.00    0.00    0.00   90.95
10:36:18 AM    2   10.00    0.00    1.50   88.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:18 AM    3    3.00    0.00    1.50    3.50    0.00    0.00    0.00    0.00    0.00   92.00
10:36:18 AM    4    3.50    0.00    1.50    2.50    0.00    0.00    0.00    0.00    0.00   92.50
10:36:18 AM    5    1.00    0.00    0.50    7.00    0.00    0.00    0.00    0.00    0.00   91.50
10:36:18 AM    6    1.01    0.00    0.50   98.49    0.00    0.00    0.00    0.00    0.00    0.00
10:36:18 AM    7    4.95    0.00    1.98   82.67    0.00    0.00    0.00    0.00    0.00   10.40
10:36:18 AM    8    5.00    0.00    1.00   79.50    0.00    0.00    0.00    0.00    0.00   14.50
10:36:18 AM    9    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49

10:36:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:20 AM  all    2.30    0.00    0.75   38.28    0.00    0.00    0.00    0.00    0.00   58.67
10:36:20 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:36:20 AM    1    1.50    0.00    1.00   97.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:20 AM    2    9.60    0.00    1.01   89.39    0.00    0.00    0.00    0.00    0.00    0.00
10:36:20 AM    3    3.52    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.48
10:36:20 AM    4    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:36:20 AM    5    1.50    0.00    1.00   97.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:20 AM    6    1.50    0.00    0.50   98.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:20 AM    7    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:36:20 AM    8    1.00    0.00    1.00    0.50    0.00    0.00    0.00    0.00    0.00   97.50
10:36:20 AM    9    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

10:36:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:22 AM  all    2.06    0.00    0.80   38.19    0.00    0.00    0.00    0.00    0.00   58.94
10:36:22 AM    0    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:36:22 AM    1    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:22 AM    2   13.00    0.00    1.00   86.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:22 AM    3    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:36:22 AM    4    1.01    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.48
10:36:22 AM    5    1.01    0.00    1.01   97.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:22 AM    6    1.01    0.00    1.01   97.99    0.00    0.00    0.00    0.00    0.00    0.00
10:36:22 AM    7    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:36:22 AM    8    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:36:22 AM    9    0.50    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.49

10:36:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:24 AM  all    3.05    0.00    0.95   38.56    0.00    0.00    0.00    0.00    0.00   57.44
10:36:24 AM    0    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
